The results are ordered in the same order as in c_rc_df (according to protein name),,,,,,,,
pos_1_res4_ft,pos_2_res4_ft,pos_3_res4_ft,pos_1_res7_ft,pos_2_res7_ft,pos_3_res7_ft,pos_1_res12_ft,pos_2_res12_ft,pos_3_res12_ft
0.863719346,0.118918242,0.286351412,0.933427444,-0.885235651,0.862758167,0.756329421,-0.825577034,0.94895519
0.998245584,0.15256947,0.22343925,0.999192824,0.139697568,-0.325545476,0.999300253,0.131365609,-0.160429368
0.2370106,0.501051308,0.992738059,-0.164878413,-0.187435115,0.979532725,-0.143394686,-0.103618383,0.993171769
0.811240774,0.99923419,0.998907232,0.76154631,0.993880531,0.980714738,0.822665292,0.987080621,0.999233018
0.291326018,0.716105537,0.991252853,0.417285308,0.956564428,0.996645692,0.406062715,0.612785909,0.997892438
-0.434856197,0.503433969,0.922662601,-0.205290413,0.572174169,0.915758957,-0.203175887,0.656328275,0.937099596
0.914173525,0.964688269,0.823898792,0.992047731,0.973508948,0.524521917,0.990658101,0.990053365,0.83779618
0.566939422,0.992357666,0.899233249,0.339378892,0.972379666,0.960329465,0.480939604,0.999721278,0.911693981
0.996835365,0.152824315,0.517976075,0.997464383,0.866166216,0.971916241,0.997785045,0.853580411,0.548942854
-0.542555846,0.918781251,0.990014046,-0.678444511,0.959026136,0.96158982,-0.691467043,0.77304373,0.974436972
-0.104435798,0.984228537,0.540584022,-0.19441461,0.993579717,0.761026768,-0.200271394,0.998844646,0.757765932
0.625666915,0.908035353,0.774791129,0.708188293,0.961458366,0.862019495,0.794775485,0.95498997,0.343386965
0.081978294,0.29241627,0.558325288,0.070769783,0.927496334,0.953328017,0.071521425,0.834338232,0.855811979
0.420043593,0.986043663,0.891041592,0.08795386,0.963181227,-0.25577282,0.101827344,0.980650264,0.658599751
-0.976428712,0.991937309,0.997274162,-0.633736737,0.991043722,0.989478848,-0.665154711,0.990040871,0.993261924
0.878665887,0.545086157,0.905444846,0.997295141,0.540326678,0.000839514,0.997429998,0.628166472,0.917301621
0.378579356,-0.552890898,0.838889237,0.128818324,-0.40274692,0.844464542,0.109944202,0.003408457,0.843398795
0.997540435,0.212242368,0.11028399,0.997709632,-0.645605331,0.452017085,0.997622337,-0.219157225,0.247098328
-0.041790182,0.859035519,0.606309024,-0.40535918,0.94033569,-0.502403037,-0.157150858,0.574032859,-0.614089665
-0.764944487,-0.108642905,0.969291155,-0.846414565,-0.121313929,0.969759231,-0.87824179,-0.120401766,0.971981668
0.49186917,-0.340503775,0.807557504,0.811781701,-0.262793228,0.654546677,0.74036831,-0.214926185,0.905286205
0.63625858,-0.153787701,0.263039261,0.636454395,-0.176719368,-0.690567944,0.691070172,-0.189665971,0.112966098
0.833209269,0.889011571,0.992104364,0.660923889,0.956600998,0.996291714,0.301917949,0.904671943,0.986030916
0.630056373,0.894446494,0.938510758,0.711139577,0.89297556,0.048268912,0.428409882,0.598023189,0.584682872
0.998122666,0.750699666,0.994889352,0.999271307,-0.60481384,0.999477663,0.999473567,-0.503496807,0.998984561
0.999232027,0.988039541,0.999657869,0.999811135,0.979750866,0.968384384,0.999847933,0.991347168,0.994633816
0.998794214,0.833628127,0.47773105,0.999462373,0.839224029,0.878154739,0.99958078,0.826420655,0.801685796
0.998312504,0.99934326,-0.120851409,0.998356967,0.998418108,0.568245224,0.997592065,0.99566566,0.108526469
0.998623211,0.889670685,0.226085412,0.999097072,0.99594902,0.974532387,0.999051081,0.997941525,-0.025914506
0.996266162,0.751799488,-0.147538281,0.996085031,0.766717005,-0.036435335,0.996473719,0.792423939,-0.184313153
0.998507724,0.998382855,-0.092168222,0.987740072,0.994723304,0.121077296,0.966904438,0.990271336,0.052179679
-0.042837355,-0.371438931,-0.587765586,-0.051023721,-0.33141162,-0.590511896,-0.292895757,-0.335033,-0.572854893
0.993893693,0.988140507,0.885725125,0.985304653,0.99012352,-0.433636013,0.987612219,0.990885536,-0.201577739
0.15850522,-0.10508433,0.01148971,-0.016065391,-0.318036591,-0.130889443,0.031558075,0.229946759,-0.047923613
0.619444003,0.666876028,0.285500277,0.753110093,0.763666545,0.708552041,0.612824115,0.681186162,0.268989091
0.998770214,0.84633564,0.779449348,0.995478389,0.779713314,0.43232833,0.998411008,0.680176734,0.925314782
0.24894219,-0.97934094,-0.598605659,0.494371752,-0.909215749,-0.343825324,0.391972409,-0.683738719,-0.223836791
0.694614753,0.365195509,0.753817847,0.840830499,0.820746869,0.105047736,0.741753576,0.990572451,0.925494243
0.342626479,0.98680743,0.998621767,0.724847129,0.988633707,0.998368426,0.623396,0.99032327,0.994998488
0.721368046,0.999906602,0.999342798,0.480971049,0.99969738,0.981333251,0.531236308,0.993281475,0.999607945
-0.515164449,-0.484315439,0.852983535,-0.579159607,-0.452641394,0.827624748,-0.587931785,-0.664995481,0.866837864
0.931146828,0.824433088,0.999775762,0.960866368,-0.366672421,0.999670097,0.95489304,-0.391321031,0.999514984
0.999119517,0.96192339,0.99691425,0.998508561,0.987194958,0.975503556,0.997674233,0.989586048,0.98693171
0.999912868,0.964183139,0.410940156,0.999705475,0.96368379,0.42017507,0.999739725,0.960591637,0.988102232
0.834240987,-0.051536518,-0.608574312,0.904874613,-0.227531832,0.145335459,0.936500249,-0.160149628,0.131342502
0.480653798,-0.211831765,0.681778948,0.22300759,-0.221903605,0.669880742,0.22353252,-0.382525616,0.692638099
0.093505129,0.341111977,0.379463223,0.868606978,0.206358004,0.756737942,0.152022543,-0.475144525,0.995740107
-0.383001118,0.055222473,0.678242306,-0.535501291,0.070289435,0.769360824,-0.550185144,0.633777932,0.687965334
0.622205962,0.833687461,0.493138018,0.660789728,0.986176085,0.446463403,0.616391393,0.989493694,0.448128099
0.409441545,-0.210409617,0.906137612,0.451637935,-0.282490601,0.913599696,0.360861059,-0.672015784,0.915729404
0.685083903,0.96785348,0.781277736,0.127533666,0.991276855,0.714213495,0.145318725,0.967171041,0.847639756
0.644179202,0.986334626,0.153166541,0.693816179,0.991647816,-0.975028769,0.673497054,0.981710991,-0.403086881
-0.090730418,0.873283211,0.995637825,0.309920698,0.884077803,0.985191081,0.255498938,0.897175468,0.999673743
0.55029937,0.997447201,0.512167329,0.722447437,0.986626023,0.671073901,0.744854377,0.965881633,0.991382923
0.013882383,0.286090326,0.857869908,0.960015952,0.261032686,0.104468416,0.979122783,0.854624448,0.714780184
0.552478456,0.998843006,0.605456295,0.276956375,0.997624468,0.784422824,0.220916649,0.994338624,0.912316814
-0.841558857,-0.485020472,0.778222232,0.167503594,-0.350461278,-0.075151514,0.166881397,-0.257512964,0.992945059
0.350003375,-0.116943312,0.931594492,0.927923617,0.18023388,0.833630277,0.93447264,0.233429437,0.907823062
0.901013722,-0.204666167,-0.483324902,0.965516047,0.995396639,-0.518719532,0.973896992,0.983040313,-0.774717975
-0.62358183,-0.209059372,-0.154114637,-0.725423295,0.397843198,-0.639234009,-0.713847849,-0.603828022,0.302209667
-0.18775765,0.996964185,0.535353665,0.557512839,0.992311999,0.720889244,0.263073009,0.975812728,0.623985574
0.997407813,0.992872549,0.999697249,0.997661519,0.991096026,0.972337047,0.996869626,0.985307034,0.99780358
0.778706342,0.883911518,0.924922726,0.912949848,0.90609246,0.855118503,0.911222409,0.897033539,0.899696768
0.995516041,-0.700229197,0.687093217,0.995360933,-0.814086392,-0.122457698,0.995214454,-0.847167648,0.506676301
0.764196679,-0.87116904,0.217404656,0.902842329,-0.909452505,0.356500964,0.973798114,-0.716713694,0.058057116
-0.747685501,0.776153854,0.428857105,-0.776694273,0.847640221,0.704246452,-0.749322172,0.708127779,0.549847564
-0.150572304,-0.754999222,0.347516249,-0.177411525,-0.761570802,0.196165537,-0.149491244,-0.843017469,0.282454943
0.221312728,0.992384635,-0.850070024,-0.105873036,0.721993172,0.37186361,0.039453471,0.66189108,-0.151759019
0.843346423,-0.165912179,0.681974078,-0.288134157,-0.533170526,0.887627206,-0.314962961,-0.53597633,0.894248784
0.433628781,-0.263493597,0.481167438,0.175197883,-0.714162737,0.552095317,0.499006681,-0.284840187,0.834236137
0.572699388,0.993817684,0.997008602,0.722344601,0.946766321,0.988583307,0.663648927,0.99949952,0.990955725
0.552374495,0.978714626,0.716758494,0.919313888,0.73720231,0.840706062,0.820999405,0.862479289,0.088650464
0.426629852,0.997432255,0.997958109,0.093596152,0.996777369,0.989759473,0.056078385,0.997602788,0.999740313
0.191371234,0.991627538,0.996958348,0.085354635,0.999451206,0.98870245,0.073485578,0.979230177,0.999714689
0.618102329,0.636353312,0.791725869,0.547928411,0.653696017,0.124298017,0.615813884,0.470499912,0.952356736
0.778444428,-0.478925695,0.572172297,0.366252229,-0.531637712,-0.529436527,0.807208711,-0.287000292,0.167893354
0.59607576,-0.271504617,-0.46140705,-0.377200276,-0.015639443,-0.434263695,-0.441670465,0.087477436,-0.478837998
0.96194048,-0.502126559,0.923913193,0.853460298,-0.251633291,0.812664081,0.744189647,-0.02758869,0.716603043
0.404237978,-0.367942123,0.848427308,0.407655265,-0.477049584,0.68353757,0.412462977,-0.720267646,0.813131491
0.996169764,0.83211273,0.633923422,0.997218204,0.729438508,-0.235036242,0.997071579,0.056912383,0.85026857
0.999289139,0.990220448,0.285925725,0.998720014,0.892414757,0.919610286,0.999001401,0.647632286,0.807762011
0.607214215,0.864851428,-0.887227609,0.598235671,0.770504549,0.78423804,0.599650327,0.079681828,-0.705979442
0.997344828,0.996759471,0.400270899,0.998430822,0.990953274,-0.12483447,0.998693961,0.987337795,-0.446197636
0.71102285,0.502815289,0.955155555,0.585761458,0.973225292,0.937466789,0.668854104,0.694513244,0.8283712
-0.957614429,0.996646364,0.997769096,-0.695635604,0.981877274,0.992750295,-0.831168137,0.977990119,0.999779948
0.541977896,0.862199709,-0.46040539,-0.144527888,0.889114038,-0.532365254,0.046987038,0.830088179,-0.963035819
0.533590707,-0.53807119,0.968305453,0.612253514,0.259429767,0.985248284,0.647842312,-0.764063608,0.984360078
0.522620561,-0.146951245,0.99118564,0.603016727,0.631260769,0.983991202,0.639259688,-0.441189129,0.997520694
0.545084551,-0.68260577,0.997439727,0.635024198,0.110892658,0.980590158,0.711685058,-0.428102077,0.999270248
0.434203823,0.998170353,0.999840686,-0.422463795,0.9968758,0.996200414,-0.300523167,0.999714758,0.991914785
0.989395492,0.993776891,0.999971331,0.992795466,0.992758071,0.985000921,0.993093324,0.993552669,0.990390526
-0.368534765,-0.05370399,0.935404435,-0.397284877,-0.063069111,0.974578097,-0.484553606,-0.08015699,0.940825385
-0.411296204,-0.137433581,0.916988907,-0.338780702,-0.068865809,0.890953092,-0.258685315,-0.031795284,0.961387161
-0.665393525,0.772331045,-0.639738956,0.431811287,0.81635054,0.441154652,0.370747985,0.853406894,-0.91160222
-0.339997307,0.971531225,0.116742805,-0.255468413,0.867405238,0.314929095,-0.338304969,0.65091979,0.160720194
-0.231335855,-0.018038895,0.996001552,0.8719445,-0.781556152,0.981648046,0.888416631,-0.395660322,0.994029504
0.997550525,-0.333855554,0.996819759,0.998494294,0.100460287,0.988208664,0.996384258,0.555795715,0.999622306
-0.271456541,-0.744557639,-0.225188155,-0.463059498,-0.703770039,-0.195739867,-0.382293765,-0.845564265,-0.174058323
0.491635166,0.861090512,0.62692869,0.341729103,0.940471212,0.066072651,0.466768567,0.893105975,-0.175442037
0.369794385,0.987426884,0.99177351,0.540332778,0.993067702,0.99823585,0.565434758,0.985948965,0.991229658
-0.708326538,0.962860159,0.788933715,-0.650439134,0.96612196,-0.429896927,-0.744200003,0.98129526,0.995566965
-0.333329139,-0.518863946,-0.191443271,-0.332717499,-0.514368403,0.039670153,-0.321170193,-0.554826847,0.08855236
-0.353588382,0.940305685,0.46517105,-0.049245123,0.974110758,-0.081820931,-0.156067992,0.988492746,0.914516884
0.490145057,-0.411265756,0.072042188,0.473866383,-0.147518935,0.82021177,0.650092853,-0.511742534,0.868412558
-0.76647532,-0.486005565,0.027742775,-0.6232777,-0.521473249,0.880789652,-0.68064528,-0.533177493,0.956745641
-0.519218079,0.956292267,-0.317450757,-0.839877258,0.937159749,-0.386358442,-0.854723405,0.960558396,-0.295238463
0.650647706,0.996526104,0.997602102,0.471660646,0.992374621,0.982536864,0.411245438,0.978264415,0.99891399
0.93117231,0.987930409,0.995782178,0.929147956,0.982192876,0.997105854,0.937660286,0.997893345,0.998990457
0.411336357,0.547417235,0.994150063,0.241247854,0.796170886,0.992879639,0.547097146,0.96966689,0.992409864
0.965875073,0.002947116,0.999267646,0.870726306,0.223604602,0.999055955,0.864517071,0.210756795,0.999665002
0.725466792,0.61330284,0.834369782,0.838580057,-0.787056179,-0.165008861,0.857248247,-0.915969358,0.111164046
0.018441069,0.402196963,0.998870171,-0.186588385,0.776552836,0.999727617,0.027729681,0.971516746,0.999895704
-0.21633432,0.680651126,0.763314607,-0.423063094,0.657996241,0.179445727,-0.521167027,0.696258527,0.273408558
0.642701544,0.965476365,0.794440703,0.816438402,0.933505719,-0.041999793,0.764874856,0.799163209,0.72441429
0.256408032,0.936285438,0.310409479,0.73212805,-0.299109148,0.029672295,0.859147425,-0.425908487,0.674592472
0.998005023,0.51935711,0.998583495,0.999796945,0.9548046,0.982057893,0.999903502,0.880471855,0.998619517
0.963396825,0.815284773,0.656150898,0.863343973,0.693852347,-0.126564647,0.863764515,0.628115596,0.09573875
0.612190843,0.903865286,0.99813676,0.732256582,0.95080284,0.989253781,0.668992336,0.981230633,0.999488484
0.59322786,0.998726163,0.998070541,0.381058945,0.996545743,0.989776003,0.452029229,0.995521941,0.999556009
0.836364947,0.62598883,0.991215001,0.777221383,0.340154628,0.99975193,0.721219916,0.211068854,0.994828401
-0.546801608,0.987987162,0.996051383,-0.461246239,0.99121598,0.992658625,-0.531602361,0.989356052,0.997167531
0.457173689,-0.455096507,0.953320606,0.472883181,-0.40840809,0.614586468,0.50254835,-0.18400471,0.769245765
0.600814861,0.934134135,0.995079139,0.455062596,0.865781886,0.950223699,0.42392489,0.906565197,0.522822382
0.648109141,0.070727972,0.997945586,0.497308739,0.487804222,0.994175471,0.47880115,0.521783273,0.999669834
-0.521202473,0.996487336,0.999885988,-0.328724917,0.99245557,0.997082029,-0.330257602,0.996777842,0.998541799
0.998349498,0.995089607,0.278195582,0.999155618,0.981358233,0.074352407,0.999147564,0.982967016,0.074823583
0.404631032,0.936021164,-0.67717088,0.411861159,0.970333047,-0.044250092,0.410216344,0.917123238,0.37476799
0.953318719,0.99012845,-0.543468957,0.990023444,0.988429766,-0.845462297,0.987791172,0.964683532,-0.418339523
-0.638361333,0.938751081,0.996722201,-0.420863499,0.986349898,0.987032192,-0.487350054,0.980055472,0.999786586
0.999776904,0.987943385,-0.842205711,0.999286373,0.913165329,0.775869525,0.999706047,0.988681005,-0.635047078
0.906087233,0.917587643,-0.34738033,0.90901145,0.976342354,-0.597961684,0.910362126,0.986605719,-0.309282017
0.997599437,0.993054505,0.323131079,0.999028735,0.983334989,-0.403082041,0.999111689,0.974807166,-0.355865077
0.918951907,0.365559916,0.979017813,0.803343575,0.433343152,-0.082165169,0.743743427,0.470210157,-0.283763318
-0.359171914,0.048819925,0.999772398,0.169467882,-0.119174007,0.97292312,-0.199980016,-0.01111782,0.998420808
0.994046023,0.818990535,0.513879798,0.998522277,0.966019625,0.175790481,0.998857619,0.986944366,-0.130932453
0.230950116,0.023402817,0.925043143,0.242723584,-0.168649669,0.821168119,0.154342013,-0.224675172,0.905893933
0.645210458,0.865884645,0.821094226,0.342324515,-0.395067568,0.802717988,0.450614709,-0.243671641,0.797992907
0.072777717,0.869784855,0.517569773,0.463039191,0.87579445,0.139622469,0.255517377,0.327285771,-0.03573961
-0.202604574,0.979944339,0.997782285,-0.30301808,0.866517719,0.997622149,-0.314332446,0.941166245,0.982981755
0.988525455,0.951798698,0.957444477,0.990689356,0.288360639,0.968426261,0.989539901,0.259992816,0.698246834
0.99981469,0.996069208,0.999944358,0.998561195,0.995280158,0.995573527,0.998656384,0.995563878,0.997145324
0.99777975,-0.230412171,0.616613867,0.999263283,-0.213357081,0.712773819,0.999338392,-0.297004694,0.8682776
-0.962816124,0.021475837,0.746584855,-0.867693787,0.570702929,-0.061338538,-0.828482687,0.086436322,-0.237515676
0.992986607,0.998667501,-0.240659947,0.996102948,0.993495077,-0.455272332,0.996596505,0.984109931,-0.446697097
-0.34698298,0.997602564,0.994808181,-0.429241057,0.99909742,0.960993059,-0.299821681,0.999723222,0.974048187
0.052278498,-0.438759534,-0.364244165,-0.495032591,-0.093287042,-0.211739756,-0.853579735,0.673932949,-0.332310939
0.470276608,0.447723145,0.999912686,0.486533663,0.494873781,0.98335136,0.525873137,0.716114818,0.996705376
0.057896529,0.510795257,0.753384594,0.222277337,0.330328938,0.006563472,0.22406435,0.864296943,0.788634317
0.999529687,0.074942293,0.999409719,0.99941708,0.13429916,0.984269842,0.999243669,0.064927638,0.999154009
0.482798537,0.999879106,0.997695439,0.584864536,0.991629429,0.992685539,0.622366075,0.999509043,0.999766825
0.754330521,0.890990788,0.824841429,0.736103052,0.94968164,-0.157207846,0.693465528,0.947330799,-0.200179114
-0.57618714,0.979700969,0.539446296,-0.478905331,0.339716573,0.871644508,-0.462697335,0.313625663,0.957457266
-0.326612818,0.932885605,0.943436143,0.689466308,0.927133472,-0.073250953,0.638797641,0.894706236,0.983008929
0.696600865,0.017032646,0.922968985,0.769826434,0.191841358,0.870854397,0.75563769,0.528053134,0.921062722
0.965784606,0.963805378,0.791259654,0.971828991,0.926302586,0.829037816,0.973825313,0.991971027,0.897784611
0.989664393,0.963511342,0.961289351,0.949195409,0.991508693,0.967644123,0.952076581,0.989402415,0.97377619
0.206911896,-0.207440415,0.356713156,-0.403189958,-0.818030384,-0.577978494,-0.384775936,-0.783793777,-0.029805928
0.560933958,0.098629209,0.882629166,0.698765194,-0.012999215,0.985128659,0.649689759,-0.032401101,0.933429283
0.694907686,0.535279188,0.999290988,0.733031373,0.94046239,0.999879668,0.654757552,0.564973272,0.999428497
0.99815778,-0.099428837,-0.395776408,0.999449277,0.27431628,-0.447227837,0.999598398,-0.722470295,-0.364710418
0.559604828,-0.54998191,0.557550273,0.5533997,-0.805524044,0.58964072,0.559963068,-0.817595603,0.435718726
0.500909806,-0.477147544,0.994762844,-0.0555891,0.44488502,0.998655236,0.005427378,0.31424885,0.997257673
0.236439878,0.94204941,0.211127631,0.139002166,0.821970914,0.197158846,0.115708778,0.707447395,0.656038375
0.999764426,0.92269369,0.797593691,0.999271448,0.902771191,0.100559149,0.999387268,0.976286495,0.927839013
0.685883314,0.924835723,0.644551282,0.918835996,0.988106996,0.911663446,0.940039577,0.960672048,0.929863762
0.690732955,0.996176523,0.996534655,0.836884579,0.998770685,0.970856054,0.802019633,0.999958326,0.993991864
0.06467827,0.970781613,-0.787673166,-0.742315973,0.940513213,0.286143631,-0.567436747,0.982290485,0.230845859
0.999308867,0.979159036,0.997683595,0.999131747,0.97569767,0.984894395,0.999233743,0.982641062,0.999121729
0.970773194,0.995099294,0.997314357,0.89652694,0.997490543,0.98346237,0.914457532,0.998382989,0.999657912
-0.638520445,0.334054004,0.349694808,-0.559639567,0.478287678,0.454920554,-0.705769616,0.707945881,-0.308556689
0.444222057,0.996545899,0.388692477,0.309556218,0.991898643,0.584782325,0.337089621,0.972652725,0.472710658
0.498221172,0.987506961,0.999435364,-0.133764083,0.981691684,0.999712155,-0.082321413,0.966047358,0.999992678
0.717503048,0.999851415,0.999269836,0.832378159,0.999248346,0.985195729,0.833788024,0.993605749,0.996707012
-0.052884409,-0.401348709,-0.623234639,-0.321237892,-0.526421553,0.598358209,-0.110365637,-0.642345792,0.723183604
0.585225577,0.940655456,0.868292457,0.338055322,0.955526231,-0.286882139,0.261985089,0.946270385,-0.182338489
-0.843207639,-0.464319729,-0.388558693,-0.75577159,-0.451950768,-0.406345875,-0.785102599,-0.499747026,-0.420099616
0.08776941,0.989295279,-0.334680455,0.454745946,0.99071641,-0.328094235,0.68679815,0.991904656,-0.341940116
-0.556299709,-0.432099388,-0.431368241,-0.336289472,-0.433382182,-0.9188642,-0.345937481,-0.203623726,-0.902062475
0.98895301,0.926608942,0.147141777,0.995010299,0.993239748,-0.046184481,0.997096939,0.997049118,0.11328966
0.671763283,0.90484443,0.455173552,0.512164197,0.914597862,0.704809673,0.470713103,0.831787174,0.415833386
0.382012178,0.962675419,0.978087252,0.942486764,0.963783515,0.972993016,0.78040727,0.977864737,0.975152456
0.294520254,-0.572180804,0.500026335,0.63396312,-0.618616852,-0.182872067,0.326018607,-0.469025518,0.125518632
0.008400967,-0.162064345,-0.252691995,-0.5202309,0.541807158,-0.22380676,-0.582130834,0.50528307,-0.221616657
0.596674482,0.998511116,0.99943331,0.403639465,0.995072549,0.974215969,0.380931414,0.992767766,0.995464083
0.646434286,0.975540285,0.997725261,0.795335589,0.987174647,0.997462837,0.673000391,0.991377247,0.999428616
0.448428318,0.179332213,0.981018649,0.358800457,0.625814506,0.997693148,0.387161903,0.618593956,0.986430302
0.748600023,-0.769887509,0.754317396,0.84225191,-0.649715498,-0.131436683,0.828376309,-0.296369033,-0.213317462
-0.637439107,0.364488751,0.113593329,-0.913946265,-0.117162001,0.534023138,-0.828401697,0.146079501,0.892191194
0.55377258,0.943273227,0.994582795,0.579316488,0.899300491,0.99624577,0.484608104,0.859560383,0.998185521
-0.145747917,0.848025879,-0.620823164,0.026953921,0.855631715,-0.478639425,0.017236549,0.835976947,-0.595755507
0.998186494,0.499915899,0.729251694,0.999635968,0.962207516,0.852429982,0.999699581,0.954610618,0.860134699
-0.307158718,0.979375067,0.99776409,-0.019985587,0.936946982,0.991956206,-0.224187538,0.982322249,0.999728992
0.558304037,0.35562638,0.997928003,0.686699282,0.993461008,0.993832876,0.729848973,0.962296605,0.999947769
-0.650331325,-0.131841647,-0.34359053,-0.521692621,-0.251507052,0.955919825,-0.537340358,-0.558931774,0.97214998
0.994543203,-0.253867833,-0.782824875,0.994175468,-0.666991977,-0.440186409,0.994839893,-0.907534365,-0.718732581
0.471398055,0.836626342,0.969778672,0.243273767,0.965332752,0.203706273,0.364633221,0.995972516,0.507175524
0.642443114,0.998250476,0.976787951,0.443687469,0.996312176,0.94609395,0.41251498,0.982799427,0.97451396
0.537229048,0.998000352,-0.096874299,0.802260058,0.995117026,-0.429888612,0.777635111,0.994426702,-0.272885471
0.898798575,0.995773606,0.996711064,0.414344021,0.992179081,0.985447572,0.354797335,0.976743216,0.997733867
-0.139976774,-0.604975564,-0.472496126,-0.353989407,-0.609161337,-0.44001667,-0.328390865,-0.60298567,-0.445301318
-0.187403908,0.989707384,0.415128201,-0.146361738,0.968190325,-0.82260744,-0.14335237,0.986042701,0.42180689
-0.25425937,-0.202623792,0.163211659,0.032564305,-0.007695671,-0.612556843,0.022509897,-0.208555036,0.170874428
0.036088914,-0.119988281,0.829392542,0.383922431,0.519989518,-0.11246054,0.285116227,0.040464744,0.968465161
0.491999859,-0.549793187,0.997133853,0.667660823,-0.368879275,0.996694239,0.652947215,-0.303474611,0.995859703
0.347926886,-0.105305144,0.997515781,-0.48233546,-0.317577547,0.994480744,-0.531445832,-0.458934502,0.995000006
0.148414784,0.929063177,0.146633225,0.118618406,0.885887332,0.318779079,0.115669307,0.993096142,0.158967669
0.459512741,0.815766795,0.937028895,0.638345506,0.672577673,0.770769847,0.69804659,0.971428867,0.967168952
0.588225702,0.49262003,0.998062232,0.408533835,0.792237667,0.995359255,0.390801463,0.50400585,0.998456321
-0.088259949,0.963819602,0.99838295,-0.326009351,0.831685058,0.995508937,-0.290489667,0.892467182,0.998112596
0.819075115,0.845431558,0.999817605,0.357126068,-0.873455593,0.986646971,0.326541743,-0.68118076,0.999470421
0.997130408,0.9901988,0.994363689,0.997552995,0.964812024,0.974108506,0.997748952,0.975960579,0.965961922
0.998055392,0.68003448,0.993576532,0.99759802,0.873813319,0.930514935,0.998774423,0.622140376,0.911946205
0.998736975,0.373445169,0.777896506,0.99936642,-0.037488305,0.942524435,0.999329648,0.148717542,0.915678672
-0.168441492,0.910763536,0.998136456,-0.135178865,0.978110171,0.993669182,-0.100351153,0.988252025,0.999518265
-0.184639627,0.996819745,0.997753729,-0.370522905,0.996547408,0.996902045,-0.371763739,0.998348392,0.999496142
-0.560274082,0.991111416,0.99772687,-0.460351921,0.962606473,0.99559295,-0.459237414,0.985757492,0.999645449
-0.751660281,0.993133873,0.996629974,-0.465459909,0.991768053,0.994579329,-0.586221067,0.990898594,0.999617763
-0.223567193,0.945448335,0.674863229,-0.076296883,0.967237838,-0.224151567,-0.14411238,0.990531473,-0.273475062
0.729633798,0.32749542,0.996496032,0.782296159,0.14351044,0.919872314,0.712183168,0.397454608,0.991979535
0.999868388,0.99266093,0.867159256,0.999718115,0.99183242,0.872916492,0.999714959,0.989663519,0.873716479
-0.498026376,0.650985859,0.821381011,-0.523603281,0.612870294,0.568522626,-0.522757854,0.54916818,0.490893193
-0.715773067,0.242703644,0.97011356,-0.600926527,0.194871171,0.919172178,-0.606021568,0.986350772,0.953090483
0.47804218,0.229960255,0.999893846,0.67220549,0.86501899,0.998419363,0.37547543,0.998696395,0.999900676
0.521853956,0.997690489,0.79151279,0.818313385,0.994507257,0.500664523,0.77960442,0.990726449,0.866460432
-0.369439115,0.912516441,-0.612791383,-0.285127307,0.978101477,-0.471018459,-0.233848304,0.989990107,-0.569047074
0.873066615,-0.187188704,0.999801817,0.986181127,-0.201883243,0.997185625,0.919385922,-0.184901272,0.998269105
0.758826944,0.990936743,0.999933773,0.904306851,0.991541361,0.999907814,0.874227763,0.990611357,0.999630111
-0.80378059,0.94070893,0.708674972,-0.89113857,0.975736933,-0.096282828,-0.892664428,0.993306739,0.431222551
-0.717509914,-0.347965607,-0.427493362,-0.691145802,-0.378479597,-0.249160352,-0.647475106,-0.372624832,-0.383608929
0.756150446,0.511543653,0.985250431,0.797293211,0.488497188,0.996973921,0.649439895,0.181187333,0.99446061
0.66437432,-0.013808253,0.667024465,0.929958825,0.263667545,-0.333386848,0.961270861,0.182640815,-0.313686154
0.522455544,0.998257627,0.999859368,0.309069478,0.99411013,0.978318206,0.409429169,0.994336948,0.997311179
0.60981818,-0.465908998,0.981667726,0.427878303,-0.153109102,0.996056109,0.511749354,0.255652221,0.990300388
0.32995101,-0.80698212,-0.261181605,0.901575179,-0.867406667,-0.03554596,0.924621548,-0.9504484,-0.206123659
-0.53890404,0.023598574,-0.013410864,-0.448408155,0.002467848,-0.205196536,-0.385018585,0.016213798,-0.010410237
0.752781905,0.302190733,-0.323544035,0.90564772,0.761831493,0.688120854,0.879713941,0.937009158,0.589444635
-0.121027625,-0.824019384,0.998053205,-0.431786508,-0.873052327,0.991308668,-0.448131123,-0.876459376,0.983583209
-0.811745182,0.948452664,-0.344993581,-0.757684986,0.970110113,-0.368784305,-0.666513492,0.988962511,-0.337498128
-0.296063946,-0.516911472,0.87258492,-0.333665928,-0.592974545,0.461275875,-0.346797364,-0.393027669,0.972886148
-0.155327879,0.968570453,0.866536803,-0.130423071,0.921678561,0.469803298,-0.121215969,0.957335393,0.972286167
0.620746909,0.218393984,-0.592284559,0.534606619,0.794221894,-0.550173428,0.107057609,0.892200629,-0.487609204
0.97735193,0.836397834,-0.138313802,0.98282524,0.94175882,-0.076646229,0.983499472,0.995741724,0.23130879
0.815858208,0.888468332,0.696976105,0.831938739,0.882068485,0.596033739,0.820364517,0.838094994,0.687030678
0.410794112,0.999357757,0.995760677,-0.579978843,0.999094008,0.995397813,-0.641914911,0.998765462,0.994839072
0.714827909,0.99691393,0.999898553,0.856467128,0.997583854,0.999819378,0.802663056,0.99449778,0.999758446
0.921703704,0.943026238,0.995875039,0.938208197,0.946681427,0.997579191,0.924504507,0.970460393,0.997257407
